long,lat,AFFGEOID,NAME,STATEFP,miles,miles_roe,miles_strict
-80.90309595125609,34.02184955491529,0500000US45079,Richland,45,76.07957201321753,5.766852776980038,76.07957201321753
-120.5246573711651,38.77873549683111,0500000US06017,El Dorado,06,40.48411515528965,40.48411515528965,40.48411515528965
-82.37143421415327,30.043854965780444,0500000US12125,Union,12,360.7944782656745,25.567943690477883,25.567943690477883
-95.8168352113783,41.68285868199931,0500000US19085,Harrison,19,187.69969347506498,29.321917106062507,29.98702040529026
-86.06173581926201,35.80867049949428,0500000US47015,Cannon,47,197.91291886368623,35.50165696155475,197.91291886368623
-95.2184342963866,33.175525327861514,0500000US48159,Franklin,48,331.46822243958223,91.11171710500221,331.46822243958223
-115.35776453775132,41.14581553728115,0500000US32007,Elko,32,260.27157150276884,107.65854433680634,260.27157150276884
-89.92838112485511,38.470330029163115,0500000US17163,St. Clair,17,9.419049719243151,9.419049719243151,9.419049719243151
-108.27441580020044,45.93734437028679,0500000US30111,Yellowstone,30,383.07635648743263,12.840865623517866,12.840865623517866
-96.14087548242708,40.90971148741074,0500000US31025,Cass,31,147.2708176382559,19.894970351247952,19.894970351247952
-93.35801271174168,30.229271633204416,0500000US22019,Calcasieu,22,560.4848755119882,47.72061041856819,366.5845660378183
-85.49515123121998,36.14081595158758,0500000US47141,Putnam,47,169.34466257021523,57.13846348727933,169.34466257021523
-85.4526316260022,35.695970990999975,0500000US47175,Van Buren,47,163.3442511736918,67.92772539559128,163.3442511736918
-95.45192577111476,29.189654972742396,0500000US48039,Brazoria,48,594.4655043691432,31.901996708797736,501.77584462547634
-95.563952957214,33.14955440111894,0500000US48223,Hopkins,48,326.8719862326589,71.1873307789182,326.8719862326589
-96.01099802819586,28.821159278660588,0500000US48321,Matagorda,48,614.8209012713127,61.93992370915649,540.5771020274119
-95.05026589446187,33.620746647666145,0500000US48387,Red River,48,306.54165995668563,108.01948644921059,306.54165995668563
-101.66579972436948,44.980414104482115,0500000US46137,Ziebach,46,350.4043513566458,261.4402592348644,336.93614674283134
-82.84582904297173,36.17533760252013,0500000US47059,Greene,47,42.8843773816703,42.8843773816703,42.8843773816703
-87.3654363306016,31.57087541659796,0500000US01099,Monroe,01,391.5877595024585,74.96381550506636,74.96381550506636
-79.46696261361579,40.310723994340634,0500000US42129,Westmoreland,42,26.374100306193164,26.374100306193164,26.374100306193164
-102.63773744298784,32.30503030648498,0500000US48003,Andrews,48,236.01100720552694,228.3111986384608,236.01100720552694
-99.3500121573198,30.06145525880722,0500000US48265,Kerr,48,449.01661331610933,59.73967523893612,449.01661331610933
