long,lat,AFFGEOID,NAME,STATEFP,miles,miles_roe,miles_strict,geoid,B01001026,B17001017,B17001046,pct_women_in_poverty,women_wo_ins,B27001030,pct_women_wo_insurance
-101.07585048726024,39.785187656906494,0500000US20153,Rawlins,20,198.72768660625505,198.72768660625505,198.72768660625505,05000US20153,1193,130,1024,0.11265164644714037,47,1161,0.040482342807924204
-88.199160007473,40.1400965077072,0500000US17019,Champaign,17,2.6517800337346413,2.6517800337346413,2.6517800337346413,05000US17019,105163,19459,78118,0.19942199493733154,3742,104388,0.035847032225926355
-89.14878276230115,36.35821090126952,0500000US47131,Obion,47,161.25429558275178,92.49444081529865,161.25429558275178,05000US47131,15690,3317,12057,0.21575387017041758,1371,15528,0.08829211746522411
-82.70625715719933,30.914995297545836,0500000US13065,Clinch,13,308.89763162615856,78.5737105838374,78.5737105838374,05000US13065,3313,909,2371,0.27713414634146344,518,3280,0.15792682926829268
-82.63683938634846,31.80559288618075,0500000US13161,Jeff Davis,13,250.27620068556843,91.76329626723468,120.94286084336584,05000US13161,7732,1996,5706,0.25915346663204364,1065,7720,0.13795336787564766
-85.65913786008817,38.18717511448675,0500000US21111,Jefferson,21,191.11618567086776,6.916294020267701,82.26962032780469,05000US21111,397113,57716,330881,0.1485240493364591,16784,393306,0.04267415193259193
-92.53255420018743,42.07981047028913,0500000US19171,Tama,19,134.75876069116015,30.48300618019239,134.75876069116015,05000US19171,8610,1186,7177,0.14181513810833432,447,8447,0.052918195809163016
-80.4655100234656,26.647595844288304,0500000US12099,Palm Beach,12,542.4058041597665,16.056102173658402,16.056102173658402,05000US12099,763563,97312,658278,0.12878942283513545,90738,759851,0.11941551698951505
-83.18109169175747,29.98550163414984,0500000US12067,Lafayette,12,378.7476758307987,55.076319161637905,55.076319161637905,05000US12067,3388,772,2584,0.2300357568533969,411,3366,0.12210338680926916
-91.31273518244863,30.463412839937327,0500000US22121,West Baton Rouge,22,565.9543886947527,9.77732592603393,243.71681398676543,05000US22121,13548,2392,11112,0.17713270142180096,863,13506,0.06389752702502591
-87.1615819613356,31.126134749196623,0500000US01053,Escambia,01,406.42255714582154,44.05434063308891,44.05434063308891,05000US01053,18085,4870,13165,0.27003049625727754,2244,18040,0.12439024390243902
-85.24141340687645,31.514705303544947,0500000US01067,Henry,01,320.2483089169643,69.95426702401578,90.84302082444212,05000US01067,8862,1526,7141,0.17607015114803276,644,8688,0.07412523020257827
-83.71619577059454,37.59480249505444,0500000US21129,Lee,21,151.9463977123225,52.40797681770918,151.9463977123225,05000US21129,3266,1160,2081,0.3579142240049367,44,3248,0.013546798029556651
-94.50106211491703,41.68374611015077,0500000US19077,Guthrie,19,177.21097573775148,38.22732953895119,82.17855102835985,05000US19077,5376,515,4773,0.09739031770045385,119,5302,0.022444360618634477
-93.73427031825672,43.081901667023686,0500000US19081,Hancock,19,90.8885787026696,73.32329958771436,90.8885787026696,05000US19081,5360,630,4560,0.12138728323699421,166,5242,0.03166730255627623
-92.31720101248148,43.356759529785755,0500000US19089,Howard,19,47.3024051636189,47.3024051636189,47.3024051636189,05000US19089,4590,485,3980,0.10862262038073908,299,4467,0.06693530333557197
-83.49737690528362,34.35415050998797,0500000US13011,Banks,13,100.08502249145066,40.304215619569895,100.08502249145066,05000US13011,9397,1327,8059,0.141380779884935,1264,9397,0.13451101415345323
-93.29668219223136,44.35425702422404,0500000US27131,Rice,27,34.73457195128387,34.73457195128387,34.73457195128387,05000US27131,32697,3483,25837,0.11879263301500682,1537,32386,0.04745877848453035
-95.81083395465566,48.77511409002457,0500000US27135,Roseau,27,220.6975279640575,138.77340170415263,220.6975279640575,05000US27135,7345,609,6614,0.08431399695417417,198,7257,0.02728400165357586
-75.98901410112647,41.17702013434269,0500000US42079,Luzerne,42,7.571583390677198,7.571583390677198,7.571583390677198,05000US42079,160563,25294,130923,0.16191579661624536,6327,158300,0.03996841440303222
-81.43500077970842,33.26605044875541,0500000US45011,Barnwell,45,132.04022255415083,34.48484670217599,132.04022255415083,05000US45011,10978,3456,7404,0.318232044198895,984,10861,0.09059939232114907
-87.78805011340216,35.23991129721214,0500000US47181,Wayne,47,261.6100714272345,73.27255985736413,261.6100714272345,05000US47181,7498,1444,5964,0.1949244060475162,980,7408,0.13228941684665227
-98.6876680646022,33.615263667950394,0500000US48009,Archer,48,291.18964393405685,92.995357048086845,291.18964393405685,05000US48009,4363,611,3727,0.14084831719686491,582,4347,0.13388543823326432
-73.09296955629401,43.03542793853899,0500000US50003,Bennington,50,12.131625481452414,12.131625481452414,12.131625481452414,05000US50003,18331,2061,15560,0.11696271494239828,680,18133,0.03750068935090719
-96.17785130666202,43.08263209849282,0500000US19167,Sioux,19,188.76372391015153,42.556565583811505,124.07131273777624,05000US19167,17314,965,15188,0.059741224540333066,654,17110,0.03822326125073057
-83.91865754804863,33.01392414985726,0500000US13207,Monroe,13,193.38117107486937,49.41527353246654,177.15781171952756,05000US13207,13592,1891,11491,0.14130922134210133,1366,13395,0.10197835013064577
-87.27208736419755,38.09217364902888,0500000US18173,Warrick,18,147.37978782165314,82.7875825000173,83.91410978582898,05000US18173,32048,2134,29403,0.06766655040111615,1034,31751,0.03256590343611225
-89.51341811372656,40.50752986100469,0500000US17179,Tazewell,17,15.290904151041138,15.290904151041138,15.290904151041138,05000US17179,67324,6267,59979,0.09460193823023277,2580,66560,0.03876201923076923
-84.47619174964838,34.24394989574079,0500000US13057,Cherokee,13,142.85743034224004,15.53378764553249,142.85743034224004,05000US13057,128851,9908,117973,0.07747828058898507,12718,128420,0.09903441831490423
-90.20746963045988,40.47278780222329,0500000US17057,Fulton,17,36.523066306327024,36.523066306327024,36.523066306327024,05000US17057,16708,2489,13735,0.1534146942800789,603,16362,0.03685368536853685
-84.17062681002352,34.44429664728776,0500000US13085,Dawson,13,120.60995824590206,28.522668014031563,120.60995824590206,05000US13085,12501,1186,11173,0.09596245650942632,1592,12435,0.12802573381584237
-102.35182482991394,40.87591672041545,0500000US08115,Sedgwick,08,129.0328425635422,129.0328425635422,129.0328425635422,05000US08115,1181,294,865,0.25366695427092323,69,1159,0.059534081104400345
-83.82689022422257,32.568755497013576,0500000US13225,Peach,13,220.06145592810768,66.287537787617,147.49152383177238,05000US13225,14172,2954,10196,0.22463878326996198,1436,14120,0.10169971671388102
-92.68422482793926,36.26838614321698,0500000US05089,Marion,05,212.51968360636985,80.83094455324681,212.51968360636985,05000US05089,8554,1777,6683,0.21004728132387707,411,8499,0.04835863042710907
-94.69642274241568,40.73739708828834,0500000US19173,Taylor,19,111.81914932082034,27.257339727820742,69.02964354397083,05000US19173,3087,248,2784,0.08179419525065963,127,3038,0.041803818301514153
-99.35404645827496,32.73594855388634,0500000US48417,Shackelford,48,360.4345413368288,109.90707706529324,360.4345413368288,05000US48417,1587,234,1352,0.14754098360655737,309,1586,0.1948297604035309
-101.89343611785344,36.27772008695923,0500000US48421,Sherman,48,231.85484607035633,231.85484607035633,231.85484607035633,05000US48421,1456,195,1247,0.13522884882108183,217,1442,0.15048543689320387
-101.05002356806656,31.827831931835608,0500000US48431,Sterling,48,327.87762245425154,203.1497887904,327.87762245425154,05000US48431,643,7,622,0.011128775834658187,163,629,0.2591414944356121
-100.5381815930706,30.498368276056063,0500000US48435,Sutton,48,372.2986234543791,135.52087237543233,372.2986234543791,05000US48435,1805,273,1532,0.15124653739612187,246,1805,0.1362880886426593
-78.64914533801573,41.42523817706081,0500000US42047,Elk,42,80.71928613650874,80.71928613650874,80.71928613650874,05000US42047,14818,1522,13110,0.10401858939311098,294,14665,0.020047732696897375
-84.86883881120073,30.93878565894685,0500000US13253,Seminole,13,346.81768756400083,46.18919178859974,46.18919178859974,05000US13253,4365,1355,2942,0.31533628112636725,730,4297,0.16988596695368863
-83.52660087647709,31.45742933016822,0500000US13277,Tift,13,289.6627032575917,80.82926329347016,80.82926329347016,05000US13277,20865,4780,15136,0.2400080337417152,3659,20690,0.17684871918801354
-102.78447356948,34.53007351302486,0500000US48369,Parmer,48,196.0251767468164,196.0251767468164,196.0251767468164,05000US48369,4756,731,4001,0.15448013524936602,845,4732,0.17857142857142858
-101.8970485175889,34.96587579271695,0500000US48381,Randall,48,234.49092334766755,234.49092334766755,234.49092334766755,05000US48381,69242,8313,59553,0.1224913800724958,6535,68930,0.09480632525750762
-88.21737066667932,39.76945694072598,0500000US17041,Douglas,17,22.119378202605056,22.119378202605056,22.119378202605056,05000US17041,9835,1207,8466,0.12478031634446397,1351,9755,0.13849308047155304
-94.22809399804868,34.48591350470678,0500000US05113,Polk,05,278.5084894346473,105.87879840638858,278.5084894346473,05000US05113,10252,2464,7623,0.24427480916030533,755,10176,0.07419418238993711
-83.3858099503705,42.660395509064664,0500000US26125,Oakland,26,222.14658725395643,7.084664462742075,159.8801695096005,05000US26125,640307,55004,579344,0.0867095033010272,23283,637143,0.03654281691865092
-85.62922747686801,36.99053101780317,0500000US21169,Metcalfe,21,196.691119970891,75.21736309013056,157.72791964572244,05000US21169,5166,1345,3743,0.26434748427672955,184,5097,0.03609966647047283
-99.24099269164496,34.08077322917091,0500000US48487,Wilbarger,48,271.44244907324577,126.8678939970116,271.44244907324577,05000US48487,6532,1176,5098,0.1874402295186484,672,6307,0.10654827968923418
-98.08655364217408,29.174000189414205,0500000US48493,Wilson,48,541.3612212621894,24.21766379396346,541.3612212621894,05000US48493,25055,2758,22016,0.11132639057075967,3330,24800,0.1342741935483871
-76.45771024642967,40.3672264319503,0500000US42075,Lebanon,42,23.947112280090153,23.947112280090153,23.947112280090153,05000US42075,71466,8084,61585,0.11603439119263947,5573,70631,0.07890303124690291
-76.61444153410513,39.3050792642563,0500000US24510,Baltimore,24,0.868443331764562,0.868443331764562,0.868443331764562,05000US24510,319886,65431,244413,0.21117401014704174,14793,317541,0.04658611014010789
-70.06245307932605,41.282293001325385,0500000US25019,Nantucket,25,77.37337072941376,77.37337072941376,77.37337072941376,05000US25019,5138,343,4711,0.06786703601108034,118,5118,0.023055881203595155
-74.4421142401768,42.58821665774975,0500000US36095,Schoharie,36,6.689796697944653,6.689796697944653,6.689796697944653,05000US36095,15729,2029,13083,0.1342641609317099,598,15723,0.03803345417541182
-92.06549578320828,41.68632088452402,0500000US19095,Iowa,19,141.91112415376327,27.237149196081504,141.91112415376327,05000US19095,8051,725,7152,0.09204011679573441,173,7888,0.021932048681541583
-93.05375425158223,41.68602915614395,0500000US19099,Jasper,19,164.5052377680617,30.47907290606405,152.9481773113419,05000US19099,18024,1673,16069,0.09429602074174276,429,17803,0.02409706229287199
-84.84049136274236,34.23786492630038,0500000US13015,Bartow,13,159.4704734076817,26.640126905380015,159.4704734076817,05000US13015,53789,6645,46623,0.12474656454156341,7368,53459,0.13782524925643952
-89.28381363214469,35.58323049099657,0500000US47075,Haywood,47,211.58950449882067,44.77388505376749,211.58950449882067,05000US47075,9186,1804,7311,0.1979155238617663,993,9115,0.10894130554031815
-89.02413055353885,39.00018312245011,0500000US17051,Fayette,17,58.63158645168713,58.63158645168713,58.63158645168713,05000US17051,10097,1661,8355,0.16583466453674123,625,10025,0.06234413965087282
-90.55896359822094,36.11756921224024,0500000US05055,Greene,05,174.11635105869564,73.63555356300107,174.11635105869564,05000US05055,23070,4008,18611,0.1771961625182369,1168,22841,0.0511361148811348
-105.05280309316468,39.95459736950363,0500000US08014,Broomfield,08,8.240239658225136,8.240239658225136,8.240239658225136,05000US08014,34740,2028,32569,0.05861779923114721,2008,34612,0.05801456142378366
-91.91340553155844,36.09487010022712,0500000US05065,Izard,05,202.84135326064768,96.86767884378456,202.84135326064768,05000US05065,6448,1092,5254,0.1720768988339111,241,6353,0.03793483393672281
-93.45989301321346,35.570064703602974,0500000US05071,Johnson,05,240.5284110125411,52.86705665484752,240.5284110125411,05000US05071,13476,2911,10258,0.22104943427746981,891,13386,0.06656207978484985
-91.94888870241164,41.03176930298549,0500000US19101,Jefferson,19,123.09477946190836,46.53863513581358,123.09477946190836,05000US19101,9229,1194,7899,0.13130979874628834,377,9142,0.041238241085101726
-91.1314614759636,42.121228096454274,0500000US19105,Jones,19,105.93369750695616,26.956072116803647,105.93369750695616,05000US19105,9970,1020,8817,0.1036901494358036,133,9842,0.013513513513513514
-94.20671661056744,43.20419580523395,0500000US19109,Kossuth,19,103.72275408248048,86.41717081667532,103.72275408248048,05000US19109,7459,971,6292,0.13369131212997384,317,7274,0.043579873522133626
-81.85787749593986,29.98306335788037,0500000US12019,Clay,12,358.9081454899907,23.90343489592447,23.90343489592447,05000US12019,109230,10537,98031,0.09705438066465256,9980,108547,0.09194173952297162
-81.80998297555436,27.49270248670137,0500000US12049,Hardee,12,516.9230912804449,34.996842773090464,34.996842773090464,05000US12049,12651,3820,8701,0.30508745307882756,1159,12575,0.09216699801192843
-91.18147573538302,40.923177863869505,0500000US19057,Des Moines,19,82.34631763237418,8.48066276299317,82.34631763237418,05000US19057,20224,3504,16412,0.17593894356296444,676,20006,0.03378986304108767
-96.75253038647604,39.00241626159706,0500000US20061,Geary,20,95.21232984987616,95.21232984987616,95.21232984987616,05000US20061,15500,2756,12504,0.18060288335517694,1201,14950,0.08033444816053512
-79.27412917146492,41.81450929702258,0500000US42123,Warren,42,75.28264422767248,75.28264422767248,75.28264422767248,05000US42123,19714,2666,16689,0.13774218548178765,843,19405,0.04344241174954908
-84.21638639467804,31.53346417648264,0500000US13095,Dougherty,13,294.9569461826318,74.15605962695024,74.15605962695024,05000US13095,47803,13214,32870,0.2867372623904175,6535,47372,0.13795068817022713
-95.83901225794192,44.413532589346225,0500000US27083,Lyon,27,128.98981169711263,78.62580863629574,128.98981169711263,05000US27083,13035,1969,10446,0.15859846959323398,785,12868,0.061004041032017405
-95.10535234224672,42.386238787792706,0500000US19161,Sac,19,174.53572654902104,63.931482927803955,90.32978413290073,05000US19161,4907,527,4240,0.1105517096706524,198,4798,0.04126719466444352
-82.13793183869066,30.781729668170858,0500000US13049,Charlton,13,308.1164757464204,46.44897576947453,46.44897576947453,05000US13049,5418,1493,3876,0.2780778543490408,942,5373,0.175321049692909
-77.06222760904761,40.96300207755475,0500000US42119,Union,42,47.32273257119916,47.32273257119916,47.32273257119916,05000US42119,20223,2162,16264,0.11733420167155106,1604,19925,0.08050188205771644
-84.14102325553512,31.779629119513817,0500000US13177,Lee,13,277.4668377201078,69.10458869898548,91.287562207131,05000US13177,14807,1753,12705,0.12124775210955872,1162,14757,0.07874229179372501
-76.82378258932425,42.78105352984915,0500000US36099,Seneca,36,24.198232680289458,24.198232680289458,24.198232680289458,05000US36099,16364,2074,13905,0.12979535640528192,1111,16130,0.06887786732796032
-71.42266290833868,43.51790463312088,0500000US33001,Belknap,33,1.906104180384564,1.906104180384564,1.906104180384564,05000US33001,31136,2866,28036,0.0927448061614135,1435,30973,0.04633067510412295
-102.39335974672706,37.955195367879824,0500000US08099,Prowers,08,147.71281520275627,147.71281520275627,147.71281520275627,05000US08099,5884,1060,4727,0.1831691722827026,500,5858,0.08535336292249915
-81.96643733159884,33.77223475083426,0500000US45037,Edgefield,45,112.01770020185585,19.880918391133036,112.01770020185585,05000US45037,12570,1965,10552,0.15698649836222736,756,12491,0.0605235769754223
-91.30394012514728,37.97635703886017,0500000US29055,Crawford,29,80.38930646602537,73.13751254664056,80.38930646602537,05000US29055,12213,2232,9710,0.1869033662703065,1496,12005,0.12461474385672637
-83.59372645368863,44.68540488829965,0500000US26001,Alcona,26,251.9620650224188,82.11070357577519,245.1762040187594,05000US26001,5145,955,4131,0.18777034998033817,189,5105,0.03702252693437806
-82.66007950680562,32.70146071490007,0500000US13167,Johnson,13,195.8826002163867,63.22465238515717,177.28577033171945,05000US13167,4228,1226,2933,0.2947823996152921,491,4161,0.11800048065368901
-94.52732169454546,45.12310433813258,0500000US27093,Meeker,27,57.5241613786526,57.5241613786526,57.5241613786526,05000US27093,11316,770,10344,0.0692819866834623,519,11134,0.04661397521106521
-92.75252926761893,43.6714314000838,0500000US27099,Mower,27,28.338025282930364,28.338025282930364,28.338025282930364,05000US27099,19704,2890,16437,0.14953174315724116,839,19485,0.043058763151141904
-88.71265237189412,37.05395743430277,0500000US21145,McCracken,21,127.26167722504698,122.91434502828848,127.26167722504698,05000US21145,34044,5456,27474,0.165684785909505,1550,33299,0.046547944382714194
-84.61029577247423,44.68366237278539,0500000US26039,Crawford,26,227.5680743757237,48.70871853564588,221.5730493180282,05000US26039,6808,1154,5522,0.17285799880167765,273,6719,0.0406310462866498
-84.83830305475439,42.596075986516695,0500000US26045,Eaton,26,150.59479666097633,17.151655491577483,94.19820124751772,05000US26045,55773,4960,50067,0.09013756882984716,1984,55447,0.03578191786751312
-104.5254602790486,38.8321034414489,0500000US08041,El Paso,08,17.721701859493628,17.721701859493628,17.721701859493628,05000US08041,351646,36028,309745,0.10419552712328609,20677,346039,0.05975338039931915
-95.15635725798008,41.03014709506809,0500000US19137,Montgomery,19,134.85258503650144,3.419573150956481,39.82432759568612,05000US19137,5111,721,4262,0.1446919526389725,129,4990,0.025851703406813628
-82.07366026719085,32.403441866945016,0500000US13043,Candler,13,199.78304498705216,61.87713525034503,148.0185803129625,05000US13043,5427,1540,3747,0.2912804993379989,939,5287,0.177605447323624
-85.4881305347483,40.82921962498179,0500000US18069,Huntington,18,124.93464236857204,70.94824700869209,70.94824700869209,05000US18069,18377,2275,15266,0.12969614047089675,969,18187,0.053279815252653
-87.11611834009638,41.02298757175917,0500000US18073,Jasper,18,46.23964447236357,32.270266849855545,32.270266849855545,05000US18073,16699,1655,14570,0.10200308166409862,935,16542,0.05652279047273607
-82.9821939063108,35.556042297553965,0500000US37087,Haywood,37,24.201728621740724,24.201728621740724,24.201728621740724,05000US37087,31753,4073,27158,0.13041529249783868,3126,31429,0.09946228005981736
-79.10392204492864,34.640213972500526,0500000US37155,Robeson,37,29.01507456423016,29.01507456423016,29.01507456423016,05000US37155,68172,19187,47501,0.28771293186180424,8093,67696,0.11954916095485701
-103.4802303267948,48.34368819358256,0500000US38105,Williams,38,530.4573355956135,293.27530856859397,293.27530856859397,05000US38105,16528,1282,14889,0.07927771937418836,1936,16350,0.11840978593272171
-96.79450537056834,32.34842573809325,0500000US48139,Ellis,48,368.4884821617342,21.25621849420371,368.4884821617342,05000US48139,90884,8095,81792,0.0900575166598062,13097,90364,0.14493603647470232
-93.8517182482199,31.34322699051298,0500000US48403,Sabine,48,478.3664278139355,78.75194031575734,397.73454595879787,05000US48403,5471,1132,4224,0.21135175504107542,540,5411,0.0997967104047311
-96.22209611969365,29.277881753824076,0500000US48481,Wharton,48,582.1837172383716,45.83194827599952,546.1180315151109,05000US48481,21092,3468,17498,0.16541066488600592,3916,21019,0.18630762643322707
-117.67530423801324,44.7091527414337,0500000US41001,Baker,41,98.41989856746282,98.41989856746282,98.41989856746282,05000US41001,7827,1137,6609,0.14678543764523624,619,7790,0.07946084724005134
-117.62314996698233,43.19341407763319,0500000US41045,Malheur,41,194.3749504745469,69.3217235452078,194.3749504745469,05000US41045,13852,2918,10625,0.2154618622166433,1260,13762,0.09155645981688708
-79.08754514389429,40.652071018794,0500000US42063,Indiana,42,46.015062222120065,46.015062222120065,46.015062222120065,05000US42063,42146,6413,33229,0.16177286716109177,2820,41848,0.06738673293825273
-81.03151289346802,32.43671967744454,0500000US45053,Jasper,45,185.51294573851823,26.294056251645294,151.42428182172392,05000US45053,14726,3082,11452,0.2120544929131691,1843,14674,0.12559629276270956
-84.97324273691004,39.145171933945136,0500000US18029,Dearborn,18,186.36505003039625,24.929219722505827,73.12846787356015,05000US18029,24969,2193,22469,0.08892222852972184,1140,24746,0.046068051402246825
-86.69879738690645,41.04185367750028,0500000US18131,Pulaski,18,61.94186450274431,43.9078835834937,43.9078835834937,05000US18131,6221,749,5417,0.12147259163152774,424,6184,0.0685640362225097
-85.46576014701847,39.61996981075529,0500000US18139,Rush,18,151.11922035586363,33.848921670742435,33.848921670742435,05000US18139,8440,1190,7138,0.14289145052833813,893,8368,0.10671606118546845
-105.5225161071065,39.85756210649395,0500000US08047,Gilpin,08,16.89729780636738,16.89729780636738,16.89729780636738,05000US08047,2809,177,2593,0.06389891696750903,166,2792,0.05945558739255014
-103.71651192128384,37.902568063415025,0500000US08089,Otero,08,91.25705746497218,91.25705746497218,91.25705746497218,05000US08089,9315,2208,6929,0.24165481011272846,691,9213,0.07500271355693043
-95.3819870313037,42.03720374513816,0500000US19047,Crawford,19,201.3255722808567,58.23164857581179,62.4105024970272,05000US19047,8512,1846,6526,0.2204968944099379,877,8390,0.10452920143027414
-95.11657785953057,35.224846423575954,0500000US40061,Haskell,40,207.63737533884944,75.85763499405616,207.63737533884944,05000US40061,6422,1509,4862,0.236854496939256,989,6391,0.15474886559223908
-92.00073161580008,39.49544997022197,0500000US29137,Monroe,29,113.84719409639636,41.04906759590891,113.84719409639636,05000US29137,4252,762,3422,0.18212237093690248,487,4191,0.11620138391791936
-97.59495023069854,40.17623966503523,0500000US31169,Thayer,31,171.93418992661714,63.723054661750005,63.723054661750005,05000US31169,2520,305,2093,0.12718932443703085,140,2432,0.05756578947368421
-87.83844699236063,36.50115768256017,0500000US47161,Stewart,47,186.56826969920263,62.52898655481217,186.56826969920263,05000US47161,6981,951,5888,0.1390554174586928,324,6924,0.04679376083188908
-87.78771905646046,39.33359041295585,0500000US17023,Clark,17,57.573833245901035,57.573833245901035,57.573833245901035,05000US17023,7816,820,6842,0.10702166536152441,286,7688,0.03720083246618106
-91.34142922827732,42.844720168569346,0500000US19043,Clayton,19,99.98285874264948,39.194336390855,99.98285874264948,05000US19043,8674,1046,7475,0.12275554512381176,453,8569,0.05286497841054966
-93.78628400569232,40.73769890823277,0500000US19053,Decatur,19,120.49549460529263,37.271918945768014,114.28340178703148,05000US19053,3933,525,3066,0.14619883040935672,220,3869,0.05686223830447144
-100.90685975707854,38.48217370158952,0500000US20171,Scott,20,203.4501352231222,203.4501352231222,203.4501352231222,05000US20171,2388,295,2035,0.12660944206008584,110,2326,0.04729148753224419
-95.9599005406066,42.05164262996976,0500000US19133,Monona,19,214.151562520812,35.63147036769965,52.983827084255,05000US19133,4545,635,3806,0.14298581400585453,188,4441,0.04233280792614276
-86.0155379230594,44.63872337342629,0500000US26019,Benzie,26,181.11575447136985,20.57548265858954,181.11575447136985,05000US26019,8967,905,7883,0.10298133818843878,320,8854,0.03614185678789248
-84.84786305035705,43.98789908599587,0500000US26035,Clare,26,188.02985760892403,56.65689624081743,172.7626873077056,05000US26035,15360,3691,11509,0.24282894736842106,1603,15238,0.10519753248457803
-101.806044123804,38.480563910101814,0500000US20071,Greeley,20,166.76905260545738,166.76905260545738,166.76905260545738,05000US20071,622,78,525,0.12935323383084577,60,603,0.09950248756218906
-98.20936978909134,39.39326642147705,0500000US20123,Mitchell,20,126.94691239418108,125.05428383490072,125.05428383490072,05000US20123,2954,373,2488,0.13037399510660608,171,2876,0.05945757997218359
-78.9994352660406,41.12815865110121,0500000US42065,Jefferson,42,66.85987795888883,66.85987795888883,66.85987795888883,05000US42065,21862,3392,18014,0.15846024479118004,1556,21577,0.07211382490615006
-71.59307644890642,41.67218098245366,0500000US44003,Kent,44,6.6628935032801655,6.6628935032801655,6.6628935032801655,05000US44003,84620,7575,76119,0.09050828016345258,1879,83948,0.022382903702291894
-90.39046153097284,39.356217026664545,0500000US17061,Greene,17,47.12251119546256,47.12251119546256,47.12251119546256,05000US17061,6434,828,5515,0.13053760050449315,255,6367,0.04005025914873567
-86.52312652424568,39.16091027230335,0500000US18105,Monroe,18,112.03081216445808,0.6415465783553006,0.6415465783553006,05000US18105,74105,14563,51314,0.221063497123427,4394,73657,0.059654886840354616
-86.49506132385719,38.54179057224303,0500000US18117,Orange,18,142.12538420005464,42.87049776511806,42.87049776511806,05000US18117,9735,1583,7985,0.1654473244147157,657,9614,0.06833784064905346
-85.2623651794721,39.1034755649776,0500000US18137,Ripley,18,173.15121355792934,40.4665838558139,63.6083863171302,05000US18137,14406,1852,12323,0.13065255731922398,932,14175,0.06574955908289241
-93.7163418755259,35.215270678693784,0500000US05083,Logan,05,261.0557587498248,66.23003423168602,261.0557587498248,05000US05083,10970,1922,8889,0.1777818888169457,560,10800,0.05185185185185185
-96.88091808825708,35.702964106976594,0500000US40081,Lincoln,40,138.02748185652354,38.95480635376543,138.02748185652354,05000US40081,17558,2853,14470,0.16469433700860128,2143,17392,0.12321757129714811
-95.60467613841077,40.74556962463615,0500000US19071,Fremont,19,123.61848119255522,27.887670343528892,31.25173378647644,05000US19071,3469,350,3037,0.10333628579864186,138,3406,0.040516735173223725
-92.7901809188602,42.731568507224125,0500000US19023,Butler,19,91.09117066957856,23.62893227201448,91.09117066957856,05000US19023,7278,794,6328,0.11148553777028924,217,7130,0.030434782608695653
-94.92783802634632,41.33149982080875,0500000US19029,Cass,19,153.5583788776147,26.04129905932192,52.70086143040826,05000US19029,6544,822,5588,0.1282371294851794,299,6425,0.04653696498054475
-108.2170523305459,39.97985127810079,0500000US08103,Rio Blanco,08,53.70892904940841,53.70892904940841,53.70892904940841,05000US08103,3095,336,2592,0.11475409836065574,254,3020,0.08410596026490066
-106.2815063609279,38.08052660749912,0500000US08109,Saguache,08,48.13058085545624,48.13058085545624,48.13058085545624,05000US08109,3374,627,2744,0.18599822011272618,365,3371,0.10827647582319787
-90.63283975773145,35.83078059153252,0500000US05031,Craighead,05,194.31196153880515,58.59546050908722,194.31196153880515,05000US05031,55837,10704,42917,0.19962328192312714,3369,55212,0.06101934362095197
-85.14023476881606,44.9990778486443,0500000US26009,Antrim,26,226.096601406438,26.510637613899593,226.096601406438,05000US26009,11747,1296,10261,0.11213982867526175,527,11633,0.045302157654947134
-96.2586486788822,44.02300875518131,0500000US27117,Pipestone,27,157.38963430144332,44.550841146586514,157.38963430144332,05000US27117,4730,531,4080,0.11515940143135979,221,4614,0.04789770264412657
-95.44450259704897,45.586001554860765,0500000US27121,Pope,27,107.47544251509537,107.47544251509537,107.47544251509537,05000US27121,5514,495,4889,0.09193907875185736,138,5392,0.02559347181008902
-95.4535282757079,45.93372358402635,0500000US27041,Douglas,27,117.43669960485607,91.10119824082317,117.43669960485607,05000US27041,18822,1642,16938,0.0883745963401507,580,18605,0.031174415479709755
-91.2596082147442,41.21852078503505,0500000US19115,Louisa,19,90.8765769470694,29.03238644783788,90.8765769470694,05000US19115,5398,597,4724,0.11219695545950009,317,5325,0.05953051643192488
-93.099445845692685,41.334443711355824,0500000US19125,Marion,19,173.13043487489782,29.2890258058204,146.83007644226583,05000US19125,16613,1420,14483,0.08929132868012325,641,16487,0.038879116879966036
-84.00267573615727,34.57218743779088,0500000US13187,Lumpkin,13,107.59506362159348,40.457180986183175,107.59506362159348,05000US13187,17012,2443,13632,0.1519751166407465,2124,16953,0.12528755972394268
-90.75041255951275,39.96181052026684,0500000US17009,Brown,17,57.49197275886991,57.49197275886991,57.49197275886991,05000US17009,2419,333,2028,0.14104193138500634,110,2376,0.046296296296296294
-105.16177889349176,38.88215682923504,0500000US08119,Teller,08,16.918133683384497,16.918133683384497,16.918133683384497,05000US08119,12424,1367,11009,0.11045572074983839,829,12362,0.06706034622229412
-82.3577136801156,29.67474971879151,0500000US12001,Alachua,12,385.3749727918277,1.27709379270475,1.27709379270475,05000US12001,138719,28473,102986,0.2165922454909896,9257,138030,0.06706513076867347
-71.98743898108866,41.830019602898794,0500000US09015,Windham,09,5.993428288357057,5.993428288357057,5.993428288357057,05000US09015,58931,7382,48937,0.13107477050373764,2110,58222,0.03624059633815396
-81.8095044842946,27.18636318153974,0500000US12027,DeSoto,12,536.020129889446,22.635878265745596,22.635878265745596,05000US12027,16342,4117,11952,0.25620760470471093,2195,16167,0.13577039648667039
